경기도 가평군_2016,39.52,27.34,14.8,0.5,81889445,23823
강원특별자치도 춘천시_2016,38.35,34.33,13.16,0.4,333858704,93300
강원특별자치도 원주시_2016,38.68,33.46,14.06,0.5,87488844,118305
강원특별자치도 강릉시_2016,35.09,33.26,13.11,0.5,84762822,77779
강원특별자치도 동해시_2016,38.78,32.78,13.95,0.5,124277317,36363
강원특별자치도 태백시_2016,36.11,29.19,13.38,0.4,66633000,21231
강원특별자치도 속초시_2016,40.18,29.1,13.68,0.4,42065437,32434
강원특별자치도 삼척시_2016,37.32,28.51,12.62,0.4,80176759,29329
강원특별자치도 홍천군_2016,38.43,28.51,8.87,0.5,30715247,27664
강원특별자치도 횡성군_2016,38.59,30.92,13.88,0.5,9919108,17797
강원특별자치도 영월군_2016,32.27,28.79,12.26,0.5,26383940,16673
강원특별자치도 평창군_2016,37.21,28.85,13.55,0.6,16971071,19923
강원특별자치도 정선군_2016,31.39,33.92,10.41,0.5,42548998,16285
강원특별자치도 철원군_2016,38.28,30.76,14.43,0.5,26458928,16222
강원특별자치도 화천군_2016,32.32,32.45,9.89,0.5,13230291,9349
강원특별자치도 양구군_2016,34.73,26.36,13.67,0.5,3710000,8285
강원특별자치도 인제군_2016,36.89,24.05,12.36,0.5,14839362,11611
강원특별자치도 고성군_2016,37.42,29.85,13.88,0.5,12421767,11334
강원특별자치도 양양군_2016,38.17,24.93,12.89,0.5,10736875,12083
경상남도 창원시_2016,40.72,32.61,13.52,0.5,484020507,321469
경상남도 진주시_2016,39.79,32.68,12.31,0.4,275744020,113571
경상남도 통영시_2016,36.54,29.12,12.83,0.4,61681820,48844
경상남도 사천시_2016,38.06,25.41,12.85,0.5,91552304,45159
경상남도 김해시_2016,38.41,35.02,13.1,0.5,266906655,161407
경상남도 밀양시_2016,37.64,30.03,14.21,0.5,59568691,45489
경상남도 거제시_2016,39.75,34.2,14.38,0.4,97244221,88240
경상남도 양산시_2016,39.81,35.58,11.67,0.5,310686067,110979
경상남도 의령군_2016,41.93,28.6,15.0,0.5,15591845,13015
경상남도 함안군_2016,37.71,25.3,13.44,0.7,40232938,27588
경상남도 창녕군_2016,35.4,26.69,13.82,0.5,48015759,27064
경상남도 고성군_2016,38.02,20.38,14.17,0.5,23776581,23052
경상남도 남해군_2016,32.86,26.33,9.29,0.4,11801283,21802
경상남도 하동군_2016,34.56,27.65,11.01,0.5,17536071,19850
경상남도 산청군_2016,36.26,26.6,13.32,0.5,10479849,16379
경상남도 함양군_2016,33.42,32.77,12.3,0.5,19468805,18107
경상남도 거창군_2016,34.19,27.84,13.56,0.5,31906464,26248
경상남도 합천군_2016,34.17,25.15,13.49,0.5,23545887,22794
경상북도 포항시_2016,38.44,34.37,13.46,0.5,388613318,185782
경상북도 경주시_2016,38.09,27.4,13.65,0.5,460253134,97285
경상북도 김천시_2016,37.0,29.21,14.56,0.5,63548115,54798
경상북도 안동시_2016,38.23,24.82,13.83,0.5,75315830,65585
경상북도 구미시_2016,38.05,26.14,12.5,0.5,185781767,133737
경상북도 영주시_2016,35.14,32.03,12.44,0.5,50085198,42591
경상북도 영천시_2016,37.64,18.87,12.09,0.6,57062378,41910
경상북도 상주시_2016,32.18,30.77,12.95,0.5,50256371,42553
경상북도 문경시_2016,38.92,30.1,14.2,0.5,37900782,29493
경상북도 경산시_2016,36.04,33.48,14.48,0.5,114831835,86957
대구광역시 군위군_2016,38.27,15.85,14.03,0.6,7443500,10650
경상북도 의성군_2016,35.12,28.56,13.91,0.5,32583000,26045
경상북도 청송군_2016,36.64,30.65,14.17,0.5,6196276,12081
경상북도 영양군_2016,35.97,28.84,14.44,0.5,11453000,8111
경상북도 영덕군_2016,33.96,25.97,14.7,0.5,18911332,17978
경상북도 청도군_2016,32.17,25.88,12.79,0.5,21150000,20527
경상북도 고령군_2016,33.72,30.21,12.0,0.6,32224831,13736
경상북도 성주군_2016,32.76,26.27,13.49,0.7,10575453,16582
경상북도 칠곡군_2016,34.46,30.02,13.97,0.5,148871154,40970
경상북도 예천군_2016,35.91,27.27,12.06,0.5,14497080,21375
경상북도 봉화군_2016,33.01,30.83,10.88,0.5,9484653,15035
경상북도 울진군_2016,37.49,23.24,15.0,0.5,47894455,23196
경상북도 울릉군_2016,4.67,24.78,10.21,0.5,10483319,2964
광주광역시 동구_2016,36.76,33.45,13.23,0.4,49319022,32210
광주광역시 서구_2016,38.68,28.79,14.12,0.5,47776114,101978
광주광역시 남구_2016,38.21,34.64,14.03,0.4,60877860,74729
광주광역시 북구_2016,41.21,33.56,14.01,0.4,120308865,150634
광주광역시 광산구_2016,37.37,28.14,13.88,0.4,203272589,134996
대구광역시 중구_2016,37.14,36.16,13.14,0.7,7054680,25971
대구광역시 동구_2016,38.18,33.98,14.01,0.4,146895864,115006
대구광역시 서구_2016,40.54,32.49,14.55,0.4,17328554,54530
대구광역시 남구_2016,38.58,34.28,14.25,0.4,17435147,42045
대구광역시 북구_2016,38.08,31.03,13.59,0.4,94072524,135041
대구광역시 수성구_2016,38.89,35.69,13.35,0.5,76466396,133183
대구광역시 달서구_2016,38.34,36.48,13.85,0.4,62339776,179685
대구광역시 달성군_2016,33.2,30.96,13.04,0.5,376376084,75593
대전광역시 동구_2016,39.01,35.69,13.91,0.4,120563421,77569
대전광역시 중구_2016,38.92,34.57,13.64,0.4,56218607,80574
대전광역시 서구_2016,41.85,36.69,14.07,0.4,73093288,146366
대전광역시 유성구_2016,40.61,33.58,14.58,0.5,177251011,107888
대전광역시 대덕구_2016,40.84,31.78,13.65,0.5,68419960,61796
부산광역시 중구_2016,37.4,32.5,14.22,0.5,4466946,16590
부산광역시 서구_2016,34.28,35.61,13.22,0.3,29362772,38965
부산광역시 동구_2016,34.45,35.72,13.02,0.5,11593305,30089
부산광역시 영도구_2016,36.94,35.95,14.32,0.3,56165682,46285
부산광역시 부산진구_2016,35.52,37.72,14.03,0.3,29682617,131528
부산광역시 동래구_2016,36.04,37.56,14.07,0.3,16697577,84217
부산광역시 남구_2016,35.82,36.83,13.33,0.3,42507261,99806
부산광역시 북구_2016,35.53,31.76,13.96,0.3,39434038,104343
부산광역시 해운대구_2016,38.26,35.34,13.63,0.4,55065412,139128
부산광역시 사하구_2016,33.9,36.11,13.18,0.3,68381835,112348
부산광역시 금정구_2016,34.26,35.55,14.02,0.4,65179775,80635
부산광역시 강서구_2016,34.95,22.0,12.59,0.6,238454382,33041
부산광역시 연제구_2016,37.05,35.17,13.79,0.4,12078474,66576
부산광역시 수영구_2016,39.28,34.11,13.38,0.4,14084751,62169
부산광역시 사상구_2016,35.18,34.9,13.25,0.4,36106274,74285
부산광역시 기장군_2016,34.39,31.46,11.72,0.4,221563955,54029
서울특별시 종로구_2016,40.4,33.3,14.17,0.3,23972507,43554
서울특별시 중구_2016,30.16,29.08,13.13,0.4,9970000,38311
서울특별시 용산구_2016,35.53,34.94,13.92,0.3,21870000,70868
서울특별시 성동구_2016,36.99,35.12,13.48,0.3,16839500,80977
서울특별시 광진구_2016,38.41,36.67,13.43,0.3,17050000,82691
서울특별시 동대문구_2016,36.96,34.87,14.05,0.3,14626119,96464
서울특별시 중랑구_2016,40.92,35.79,14.05,0.3,18530000,102387
서울특별시 성북구_2016,35.83,35.08,13.78,0.3,24550000,128502
서울특별시 강북구_2016,35.15,34.32,14.05,0.2,23635959,93623
서울특별시 도봉구_2016,37.14,37.44,13.58,0.3,20850000,104170
서울특별시 노원구_2016,35.39,37.97,13.86,0.3,35459862,189013
서울특별시 은평구_2016,36.56,34.31,13.61,0.3,29793436,142135
서울특별시 서대문구_2016,33.84,34.42,13.48,0.3,17600000,92788
서울특별시 마포구_2016,37.37,34.04,12.32,0.3,23890251,118456
서울특별시 양천구_2016,40.47,35.81,14.07,0.3,17410000,137651
서울특별시 강서구_2016,35.58,37.25,13.09,0.3,41400000,184422
서울특별시 구로구_2016,38.97,36.32,13.31,0.3,20119485,120431
서울특별시 금천구_2016,36.31,36.43,13.18,0.4,13370000,58938
서울특별시 영등포구_2016,36.35,34.44,13.02,0.4,24354829,97089
서울특별시 동작구_2016,36.2,34.69,13.74,0.3,16387882,111438
