인천광역시 미추홀구_2016,2998,1.068,101.8,3.07,417103,7.8
인천광역시 연수구_2016,2542,1.135,99.3,3.22,328627,6.1
인천광역시 남동구_2016,4521,1.163,99.4,-0.16,530982,5.4
인천광역시 부평구_2016,4537,1.113,98.9,-0.94,549716,7.4
인천광역시 계양구_2016,2455,1.047,100.2,-1.22,330284,7.1
인천광역시 서구_2016,4717,1.28,102.2,1.17,510733,6.4
전라남도 목포시_2016,1823,1.268,99.3,-0.27,237739,3.7
전라남도 여수시_2016,2286,1.464,102.9,-0.35,288988,4.4
전라남도 순천시_2016,1961,1.247,99.5,-0.07,278548,5.8
전라남도 나주시_2016,902,1.589,101.3,6.49,104376,5.1
전라남도 광양시_2016,1447,1.586,105.9,1.33,155580,6.0
전라남도 담양군_2016,314,1.514,100.9,0.57,47229,4.3
전라남도 곡성군_2016,144,1.348,94.7,-0.81,30400,6.6
