,행정구역,소멸위험지수,소멸위험등급
551,경상남도 의령군_2017,0.06691458986966434,A
552,경상남도 진주시_2017,0.9691263921722851,C
553,경상남도 창녕군_2017,0.18755437347707365,B
554,경상남도 창원시_2017,1.597886775575458,D
555,경상남도 통영시_2017,0.5307562664357527,B
556,경상남도 하동군_2017,0.036967208686410076,A
557,경상남도 함안군_2017,0.23830524041529813,B
558,경상남도 함양군_2017,0.17953948622290733,B
559,경상남도 합천군_2017,0.0,A
560,경상북도_2017,0.4481838211060118,B
561,경상북도 경산시_2017,1.017292968081094,C
562,경상북도 경주시_2017,0.37775307438870187,B
563,경상북도 고령군_2017,0.039189382223405386,A
564,경상북도 구미시_2017,4.49992221359479,D
565,경상북도 김천시_2017,0.41405762245030603,B
566,경상북도 문경시_2017,0.021167821614539478,A
567,경상북도 봉화군_2017,0.05531724875516074,A
568,경상북도 상주시_2017,0.11899174212485089,A
569,경상북도 성주군_2017,0.15045215707025086,A
570,경상북도 안동시_2017,0.24043019951667416,B
571,경상북도 영덕군_2017,0.012900513799085404,A
572,경상북도 영양군_2017,0.0,A
573,경상북도 영주시_2017,0.20759532317528626,B
574,경상북도 영천시_2017,0.22831230185103468,B
575,경상북도 예천군_2017,0.663674487804444,C
576,경상북도 울릉군_2017,0.22741268106129417,B
577,경상북도 울진군_2017,0.07930825992342191,A
578,경상북도 의성군_2017,0.07127639610889905,A
579,경상북도 청도군_2017,0.11058694304366393,A
580,경상북도 청송군_2017,0.037283878413834626,A
581,경상북도 칠곡군_2017,1.0303062677593067,C
582,경상북도 포항시_2017,0.9307264516831153,C
583,광주광역시_2017,1.6910559789570083,D
584,광주광역시 광산구_2017,4.226559519911322,D
585,광주광역시 남구_2017,0.9682036175502026,C
586,광주광역시 동구_2017,0.42785612173195486,B
587,광주광역시 북구_2017,1.4753483587071436,D
588,광주광역시 서구_2017,1.8656528682374716,D
589,대구광역시_2017,1.1333744976838174,C
590,대구광역시 군위군_2017,0.17209639044229014,B
591,대구광역시 남구_2017,0.32494033570075354,B
592,대구광역시 달서구_2017,1.667763757662272,D
593,대구광역시 달성군_2017,2.5624691041367695,D
594,대구광역시 동구_2017,0.6448901615778326,C
595,대구광역시 북구_2017,1.639273250167862,D
596,대구광역시 서구_2017,0.2178862830569514,B
597,대구광역시 수성구_2017,1.2979408680206943,C
598,대구광역시 중구_2017,0.49904881033715986,B
599,대전광역시_2017,1.7363175064785148,D
600,대전광역시 대덕구_2017,1.1900660787242834,C
601,대전광역시 동구_2017,0.6488767468568324,C
602,대전광역시 서구_2017,2.530312816972449,D
603,대전광역시 유성구_2017,4.898368236147097,D
604,대전광역시 중구_2017,0.7469813547530297,C
605,부산광역시_2017,0.7492900449097718,C
606,부산광역시 강서구_2017,2.199073983338911,D
607,부산광역시 금정구_2017,0.7062728982318894,C
608,부산광역시 기장군_2017,1.2924351755443768,C
609,부산광역시 남구_2017,0.5434863974198331,B
610,부산광역시 동구_2017,0.22953528348974764,B
611,부산광역시 동래구_2017,0.8513016055020185,C
612,부산광역시 부산진구_2017,0.7061863641591164,C
613,부산광역시 북구_2017,1.0148678562467315,C
614,부산광역시 사상구_2017,0.8663799758393087,C
615,부산광역시 사하구_2017,0.9091061692080824,C
616,부산광역시 서구_2017,0.17318865302829659,B
617,부산광역시 수영구_2017,0.7274959642725427,C
618,부산광역시 연제구_2017,0.8391039532677314,C
619,부산광역시 영도구_2017,0.10799114551583378,A
620,부산광역시 중구_2017,0.20127584648701802,B
621,부산광역시 해운대구_2017,0.9841115349102395,C
622,서울특별시_2017,1.4258175620965814,D
623,서울특별시 강남구_2017,2.4590015745215275,D
624,서울특별시 강동구_2017,1.5142131892327841,D
625,서울특별시 강북구_2017,0.7025388359880872,C
626,서울특별시 강서구_2017,1.8940399735433022,D
627,서울특별시 관악구_2017,1.55020651700379,D
628,서울특별시 광진구_2017,2.1601607567462437,D
629,서울특별시 구로구_2017,1.167637745048851,C
630,서울특별시 금천구_2017,1.1456720738004196,C
631,서울특별시 노원구_2017,1.2932039008875709,C
632,서울특별시 도봉구_2017,0.8998859091145713,C
633,서울특별시 동대문구_2017,0.9063281278377187,C
634,서울특별시 동작구_2017,1.2980150620606368,C
635,서울특별시 마포구_2017,1.7972874207201956,D
636,서울특별시 서대문구_2017,1.0666081017940958,C
637,서울특별시 서초구_2017,2.175034140938113,D
638,서울특별시 성동구_2017,1.6554738202302564,D
639,서울특별시 성북구_2017,1.1059002434815821,C
640,서울특별시 송파구_2017,2.4463131952621446,D
641,서울특별시 양천구_2017,1.9423701262472863,D
642,서울특별시 영등포구_2017,1.2839305137638712,C
643,서울특별시 용산구_2017,1.028716215854031,C
644,서울특별시 은평구_2017,1.0524514932740932,C
645,서울특별시 종로구_2017,1.0045055556537665,C
646,서울특별시 중구_2017,0.8949390498783137,C
647,서울특별시 중랑구_2017,1.1162423101035222,C
648,세종특별자치시_2017,3.5687383009917326,D
649,울산광역시_2017,2.368234425874136,D
650,울산광역시 남구_2017,2.8824214726749884,D
651,울산광역시 동구_2017,2.4390626530723054,D
652,울산광역시 북구_2017,5.6651363336871015,D
653,울산광역시 울주군_2017,1.4515616473101418,D
654,울산광역시 중구_2017,1.5367011434311681,D
655,인천광역시_2017,1.8572228363226833,D
656,인천광역시 강화군_2017,0.2850637952908035,B
657,인천광역시 계양구_2017,2.630144785832204,D
658,인천광역시 남동구_2017,2.2875536307360753,D
659,인천광역시 동구_2017,0.31539157615646274,B
660,인천광역시 미추홀구_2017,1.1146174131805284,C
661,인천광역시 부평구_2017,1.721959390443177,D
662,인천광역시 서구_2017,3.556951055396359,D
663,인천광역시 연수구_2017,3.9839212881891233,D
664,인천광역시 옹진군_2017,0.24768664738630153,B
665,인천광역시 중구_2017,1.2613176567382696,C
666,전라남도_2017,0.32131254935572306,B
667,전라남도 강진군_2017,0.0,A
668,전라남도 고흥군_2017,0.04441919875767679,A
669,전라남도 곡성군_2017,0.08471825254103421,A
670,전라남도 광양시_2017,1.7997340359804552,D
671,전라남도 구례군_2017,0.19386787673118294,B
672,전라남도 나주시_2017,0.6309843707894689,C
673,전라남도 담양군_2017,0.18167045969341045,B
674,전라남도 목포시_2017,0.9685115085305942,C
675,전라남도 무안군_2017,0.5265483050923385,B
676,전라남도 보성군_2017,0.0,A
677,전라남도 순천시_2017,1.1497583431132803,C
678,전라남도 신안군_2017,0.0,A
679,전라남도 여수시_2017,0.5804128087959776,B
680,전라남도 영광군_2017,0.0345748169376235,A
681,전라남도 영암군_2017,0.0,A
682,전라남도 완도군_2017,0.04188534902221714,A
683,전라남도 장성군_2017,0.17255509388175946,B
684,전라남도 장흥군_2017,0.04567582763974573,A
685,전라남도 진도군_2017,0.06497719056552628,A
686,전라남도 함평군_2017,0.12912405588637793,A
687,전라남도 해남군_2017,0.0,A
688,전라남도 화순군_2017,0.19452014460539507,B
689,전북특별자치도_2017,0.48568017271209923,B
690,전북특별자치도 고창군_2017,0.16324225212147908,B
691,전북특별자치도 군산시_2017,0.6842596469817785,C
692,전북특별자치도 김제시_2017,0.10160269265667901,A
693,전북특별자치도 남원시_2017,0.15383473362406877,A
694,전북특별자치도 무주군_2017,0.11700056912394621,A
695,전북특별자치도 부안군_2017,0.03221992675030316,A
696,전북특별자치도 순창군_2017,0.0720772489509525,A
697,전북특별자치도 완주군_2017,0.4274767441665056,B
698,전북특별자치도 익산시_2017,0.7126723337311544,C
699,전북특별자치도 임실군_2017,0.12592404088298073,A
700,전북특별자치도 장수군_2017,0.0,A
701,전북특별자치도 전주시_2017,1.458810594719097,D
702,전북특별자치도 정읍시_2017,0.16829485060108076,B
703,전북특별자치도 진안군_2017,0.24397500618912593,B
704,제주특별자치도_2017,1.2319944071651856,C
705,제주특별자치도 서귀포시_2017,0.8346814075208815,C
706,제주특별자치도 제주시_2017,1.5071932047800376,D
707,충청남도_2017,0.7246126647194024,C
708,충청남도 계룡시_2017,3.151104794561221,D
709,충청남도 공주시_2017,0.2025230892423583,B
710,충청남도 금산군_2017,0.04851467353516782,A
711,충청남도 논산시_2017,0.220400576697382,B
712,충청남도 당진시_2017,0.6157852329044827,C
713,충청남도 보령시_2017,0.23268423998127927,B
714,충청남도 부여군_2017,0.016236386511359155,A
715,충청남도 서산시_2017,0.6836512332742425,C
716,충청남도 서천군_2017,0.006468253563397905,A
717,충청남도 아산시_2017,1.8119477437313316,D
718,충청남도 예산군_2017,0.07413388198220357,A
719,충청남도 천안시_2017,3.2079155145401743,D
720,충청남도 청양군_2017,0.22388585052034077,B
721,충청남도 태안군_2017,0.20735882547838547,B
722,충청남도 홍성군_2017,0.503496179102024,B
723,충청북도_2017,0.8154710429045836,C
724,충청북도 괴산군_2017,0.17810381434125994,B
725,충청북도 단양군_2017,0.13177121898275784,A
726,충청북도 보은군_2017,0.11912775674648876,A
727,충청북도 영동군_2017,0.13374727891960636,A
728,충청북도 옥천군_2017,0.12506070737824188,A
729,충청북도 음성군_2017,0.44261978187459283,B
730,충청북도 제천시_2017,0.4981920696916875,B
731,충청북도 증평군_2017,0.942795508788512,C
732,충청북도 진천군_2017,1.0648107011118193,C
733,충청북도 청주시_2017,1.880832934722077,D
734,충청북도 충주시_2017,0.5949086028738945,C
735,강원특별자치도_2018,0.4667738044973238,B
736,강원특별자치도 강릉시_2018,0.454851533321406,B
737,강원특별자치도 고성군_2018,0.0,A
738,강원특별자치도 동해시_2018,0.3954819027996569,B
739,강원특별자치도 삼척시_2018,0.28013421756191875,B
740,강원특별자치도 속초시_2018,0.5754627337276069,B
741,강원특별자치도 양구군_2018,0.2727544418119511,B
742,강원특별자치도 양양군_2018,0.2043442358085616,B
743,강원특별자치도 영월군_2018,0.11977498431123029,A
744,강원특별자치도 원주시_2018,1.2585156624554295,C
745,강원특별자치도 인제군_2018,0.26206989326451285,B
746,강원특별자치도 정선군_2018,0.09719147688884627,A
747,강원특별자치도 철원군_2018,0.1824928326191636,B
748,강원특별자치도 춘천시_2018,0.8125420233142686,C
749,강원특별자치도 태백시_2018,0.12051704346472328,A
750,강원특별자치도 평창군_2018,0.11264694911735679,A
751,강원특별자치도 홍천군_2018,0.19958543623897756,B
752,강원특별자치도 화천군_2018,0.06070845545472214,A
753,강원특별자치도 횡성군_2018,0.30246419477346964,B
754,경기도_2018,1.898617984305966,D
755,경기도 가평군_2018,0.2664768222433194,B
756,경기도 고양시_2018,1.81601032493746,D
757,경기도 과천시_2018,1.427784590503395,D
758,경기도 광명시_2018,1.5780592262485413,D
759,경기도 광주시_2018,2.0921533805245622,D
760,경기도 구리시_2018,2.0281923049564514,D
761,경기도 군포시_2018,1.8537229313606156,D
762,경기도 김포시_2018,2.3758731479891337,D
763,경기도 남양주시_2018,1.703218888643918,D
764,경기도 동두천시_2018,0.5051736288974338,B
765,경기도 부천시_2018,1.8385618567316335,D
766,경기도 성남시_2018,1.6158759845509985,D
767,경기도 수원시_2018,2.9765184157999776,D
768,경기도 시흥시_2018,4.064455685751908,D
769,경기도 안산시_2018,2.755025031850655,D
770,경기도 안성시_2018,0.7950715219541458,C
771,경기도 안양시_2018,1.753183527740615,D
772,경기도 양주시_2018,1.2263689933020576,C
773,경기도 양평군_2018,0.3459263033662623,B
774,경기도 여주시_2018,0.420816676247546,B
775,경기도 연천군_2018,0.06989676814963092,A
776,경기도 오산시_2018,4.089925407944256,D
777,경기도 용인시_2018,2.0783468151391906,D
778,경기도 의왕시_2018,1.4296876387787865,D
779,경기도 의정부시_2018,1.376972652017308,D
780,경기도 이천시_2018,1.3561835905731376,D
781,경기도 파주시_2018,1.6430539770670627,D
782,경기도 평택시_2018,1.8570998824721123,D
783,경기도 포천시_2018,0.4195022523283684,B
784,경기도 하남시_2018,2.2076571879772793,D
785,경기도 화성시_2018,4.40048813365106,D
786,경상남도_2018,0.7893661786300575,C
787,경상남도 거제시_2018,2.567820944664317,D
788,경상남도 거창군_2018,0.20230707079594462,B
789,경상남도 고성군_2018,0.0433020402575935,A
790,경상남도 김해시_2018,2.4892190438619433,D
791,경상남도 남해군_2018,0.0406337032199761,A
792,경상남도 밀양시_2018,0.1261126921252393,A
793,경상남도 사천시_2018,0.379220532695994,B
794,경상남도 산청군_2018,0.05317499588775281,A
795,경상남도 양산시_2018,1.8740498348635595,D
796,경상남도 의령군_2018,0.10361862119716314,A
797,경상남도 진주시_2018,0.858507799583256,C
798,경상남도 창녕군_2018,0.07308060290455257,A
799,경상남도 창원시_2018,1.3779549038082333,D
800,경상남도 통영시_2018,0.47783361810809055,B
801,경상남도 하동군_2018,0.0,A
802,경상남도 함안군_2018,0.1419105705540029,A
803,경상남도 함양군_2018,0.1530713666417872,A
804,경상남도 합천군_2018,0.0,A
805,경상북도_2018,0.38005948615189916,B
806,경상북도 경산시_2018,0.9220093261194598,C
807,경상북도 경주시_2018,0.35585450666239415,B
808,경상북도 고령군_2018,0.0,A
809,경상북도 구미시_2018,3.8267704530983493,D
810,경상북도 김천시_2018,0.22838189958751354,B
811,경상북도 문경시_2018,0.014225062809779254,A
812,경상북도 봉화군_2018,0.02559141829561993,A
813,경상북도 상주시_2018,0.12504586758961675,A
814,경상북도 성주군_2018,0.059203756732712456,A
815,경상북도 안동시_2018,0.13143975613602846,A
816,경상북도 영덕군_2018,0.05245022246861431,A
817,경상북도 영양군_2018,0.08211162666990915,A
818,경상북도 영주시_2018,0.10950594533331211,A
819,경상북도 영천시_2018,0.27713286378848956,B
820,경상북도 예천군_2018,0.6985359550193506,C
821,경상북도 울릉군_2018,0.1254044120811401,A
822,경상북도 울진군_2018,0.02239215770530964,A
823,경상북도 의성군_2018,0.07340135965158859,A
824,경상북도 청도군_2018,0.09379204076825205,A
825,경상북도 청송군_2018,0.023622773140195716,A
826,경상북도 칠곡군_2018,0.868661084685236,C
827,경상북도 포항시_2018,0.7682366071454066,C
828,광주광역시_2018,1.5200861592773147,D
829,광주광역시 광산구_2018,3.7804853233585667,D
830,광주광역시 남구_2018,0.8391591024770746,C
831,광주광역시 동구_2018,0.36446377216490583,B
832,광주광역시 북구_2018,1.3669429607465786,D
833,광주광역시 서구_2018,1.6226936703172727,D
834,대구광역시_2018,0.9729545021974806,C
835,대구광역시 군위군_2018,0.044172833792469605,A
836,대구광역시 남구_2018,0.3328203467890458,B
837,대구광역시 달서구_2018,1.4979074603291205,D
838,대구광역시 달성군_2018,1.9105572996275713,D
839,대구광역시 동구_2018,0.6611631848427207,C
840,대구광역시 북구_2018,1.3677936699519337,D
841,대구광역시 서구_2018,0.13112025992131232,A
842,대구광역시 수성구_2018,1.1337436715147051,C
843,대구광역시 중구_2018,0.5949667311757006,C
844,대전광역시_2018,1.5085281264740276,D
845,대전광역시 대덕구_2018,0.9363109568367121,C
846,대전광역시 동구_2018,0.6640792359112503,C
847,대전광역시 서구_2018,2.227316077581571,D
848,대전광역시 유성구_2018,4.182312139511054,D
849,대전광역시 중구_2018,0.6161917969262442,C
850,부산광역시_2018,0.6401013773183599,C
851,부산광역시 강서구_2018,1.9654673076850393,D
852,부산광역시 금정구_2018,0.5570609267511403,B
853,부산광역시 기장군_2018,1.208985024408182,C
854,부산광역시 남구_2018,0.7932831174882786,C
855,부산광역시 동구_2018,0.11868950912794243,A
856,부산광역시 동래구_2018,0.6759911049400675,C
857,부산광역시 부산진구_2018,0.5044594479985538,B
858,부산광역시 북구_2018,0.7977243182119012,C
859,부산광역시 사상구_2018,0.5638331526493515,B
860,부산광역시 사하구_2018,0.6256342285258341,C
861,부산광역시 서구_2018,0.38870676190493925,B
862,부산광역시 수영구_2018,0.4761148905287774,B
863,부산광역시 연제구_2018,0.7904425673759672,C
864,부산광역시 영도구_2018,0.006955080380795758,A
865,부산광역시 중구_2018,0.05894403969755996,A
866,부산광역시 해운대구_2018,0.9337477596662275,C
867,서울특별시_2018,1.2599574102419784,C
868,서울특별시 강남구_2018,2.107620394422929,D
869,서울특별시 강동구_2018,1.239132922612813,C
870,서울특별시 강북구_2018,0.5573493133229199,B
871,서울특별시 강서구_2018,1.5628787235432795,D
872,서울특별시 관악구_2018,1.4881125524811663,D
873,서울특별시 광진구_2018,1.906402760122297,D
874,서울특별시 구로구_2018,0.9913585122609313,C
875,서울특별시 금천구_2018,0.9711371922495494,C
876,서울특별시 노원구_2018,1.1250674661692148,C
877,서울특별시 도봉구_2018,0.7326300595154099,C
878,서울특별시 동대문구_2018,0.8802169603958779,C
879,서울특별시 동작구_2018,1.2599129852591038,C
880,서울특별시 마포구_2018,1.7948977227543972,D
881,서울특별시 서대문구_2018,0.9607338620285907,C
882,서울특별시 서초구_2018,1.9234294322124341,D
883,서울특별시 성동구_2018,1.5328549203166395,D
884,서울특별시 성북구_2018,0.9573748660879248,C
885,서울특별시 송파구_2018,2.1105372947938927,D
886,서울특별시 양천구_2018,1.6249957990848258,D
887,서울특별시 영등포구_2018,1.2144273227331415,C
888,서울특별시 용산구_2018,1.0112090672150071,C
889,서울특별시 은평구_2018,0.9478076962725006,C
890,서울특별시 종로구_2018,0.7863869232158309,C
891,서울특별시 중구_2018,0.8252462189062352,C
892,서울특별시 중랑구_2018,0.9212976733832942,C
893,세종특별자치시_2018,3.6961766962499643,D
894,울산광역시_2018,1.9343228741742098,D
895,울산광역시 남구_2018,2.316925976231324,D
896,울산광역시 동구_2018,1.83346742286344,D
897,울산광역시 북구_2018,5.098729754507154,D
898,울산광역시 울주군_2018,1.250990989671331,C
899,울산광역시 중구_2018,1.0552038004780266,C
900,인천광역시_2018,1.628989175524703,D
901,인천광역시 강화군_2018,0.1843459393171374,B
902,인천광역시 계양구_2018,1.9552627321405711,D
903,인천광역시 남동구_2018,1.889259828341088,D
904,인천광역시 동구_2018,0.06683086730074855,A
905,인천광역시 미추홀구_2018,0.9279565659688794,C
906,인천광역시 부평구_2018,1.3151880014429416,C
907,인천광역시 서구_2018,3.3955172130987297,D
908,인천광역시 연수구_2018,3.6509912714853967,D
909,인천광역시 옹진군_2018,0.0,A
910,인천광역시 중구_2018,1.3065020575349398,C
911,전라남도_2018,0.27285137489784705,B
912,전라남도 강진군_2018,0.0,A
913,전라남도 고흥군_2018,0.012906331405444466,A
914,전라남도 곡성군_2018,0.0031862544139785176,A
915,전라남도 광양시_2018,1.626317545312458,D
916,전라남도 구례군_2018,0.0469467663539747,A
917,전라남도 나주시_2018,0.5203392090007448,B
918,전라남도 담양군_2018,0.09462778485065729,A
919,전라남도 목포시_2018,0.9008470385583505,C
920,전라남도 무안군_2018,0.33637649430803285,B
921,전라남도 보성군_2018,0.0,A
922,전라남도 순천시_2018,1.0317397492758382,C
923,전라남도 신안군_2018,0.0,A
924,전라남도 여수시_2018,0.4921289144853609,B
925,전라남도 영광군_2018,0.058763280366280146,A
926,전라남도 영암군_2018,0.054417558274881,A
927,전라남도 완도군_2018,0.013280269567903125,A
928,전라남도 장성군_2018,0.10803852053952574,A
929,전라남도 장흥군_2018,0.0,A
930,전라남도 진도군_2018,0.0,A
931,전라남도 함평군_2018,0.0,A
932,전라남도 해남군_2018,0.0,A
933,전라남도 화순군_2018,0.16271112674317081,B
934,전북특별자치도_2018,0.4107276468381647,B
935,전북특별자치도 고창군_2018,0.0,A
936,전북특별자치도 군산시_2018,0.6208622077509293,C
937,전북특별자치도 김제시_2018,0.015135416861746936,A
938,전북특별자치도 남원시_2018,0.1552900477008156,A
939,전북특별자치도 무주군_2018,0.10182430675572306,A
940,전북특별자치도 부안군_2018,0.0,A
941,전북특별자치도 순창군_2018,0.004694310680600708,A
942,전북특별자치도 완주군_2018,0.21969204053667357,B
943,전북특별자치도 익산시_2018,0.4666562778502915,B
944,전북특별자치도 임실군_2018,0.10309483679505965,A
945,전북특별자치도 장수군_2018,0.2520230014080644,B
946,전북특별자치도 전주시_2018,1.3645326644567646,D
947,전북특별자치도 정읍시_2018,0.12184651457001328,A
948,전북특별자치도 진안군_2018,0.012611358866971713,A
949,제주특별자치도_2018,1.1187514876006048,C
950,제주특별자치도 서귀포시_2018,0.6608179353276538,C
951,제주특별자치도 제주시_2018,1.411699003782926,D
952,충청남도_2018,0.6395535798838674,C
953,충청남도 계룡시_2018,2.504200457024904,D
954,충청남도 공주시_2018,0.21897080340861166,B
955,충청남도 금산군_2018,0.05807935036313781,A
956,충청남도 논산시_2018,0.11501723381921383,A
957,충청남도 당진시_2018,0.5579852360272332,B
958,충청남도 보령시_2018,0.16491728488595492,B
959,충청남도 부여군_2018,0.03096138571298629,A
960,충청남도 서산시_2018,0.6874272893230003,C
961,충청남도 서천군_2018,0.0,A
962,충청남도 아산시_2018,1.524231878558515,D
963,충청남도 예산군_2018,0.1766377101553807,B
964,충청남도 천안시_2018,2.9662867697010675,D
965,충청남도 청양군_2018,0.02580296387720466,A
966,충청남도 태안군_2018,0.07002914766110353,A
967,충청남도 홍성군_2018,0.2876267570743423,B
968,충청북도_2018,0.7404572984762369,C
969,충청북도 괴산군_2018,0.18043838171114357,B
970,충청북도 단양군_2018,0.21455826264606132,B
971,충청북도 보은군_2018,0.050312779217171213,A
972,충청북도 영동군_2018,0.07744384007463273,A
973,충청북도 옥천군_2018,0.1568240389930503,A
974,충청북도 음성군_2018,0.2994689382120622,B
975,충청북도 제천시_2018,0.375709618307554,B
976,충청북도 증평군_2018,0.5975904651704705,C
977,충청북도 진천군_2018,1.0884513182504518,C
978,충청북도 청주시_2018,1.6753498743153261,D
979,충청북도 충주시_2018,0.6066612797407085,C
980,강원특별자치도_2019,0.4302759609462397,B
981,강원특별자치도 강릉시_2019,0.4514267613723639,B
982,강원특별자치도 고성군_2019,0.0,A
983,강원특별자치도 동해시_2019,0.3843589971055685,B
984,강원특별자치도 삼척시_2019,0.12070277778661069,A
985,강원특별자치도 속초시_2019,0.5282239914244283,B
986,강원특별자치도 양구군_2019,0.13081607567839576,A
987,강원특별자치도 양양군_2019,0.2737217305557659,B
988,강원특별자치도 영월군_2019,0.038522411380112115,A
989,강원특별자치도 원주시_2019,1.162897264176066,C
990,강원특별자치도 인제군_2019,0.21559844881728749,B
991,강원특별자치도 정선군_2019,0.0775473463613392,A
992,강원특별자치도 철원군_2019,0.1301877386732292,A
993,강원특별자치도 춘천시_2019,0.7297405486199458,C
994,강원특별자치도 태백시_2019,0.07123897296201456,A
995,강원특별자치도 평창군_2019,0.060150877268836916,A
996,강원특별자치도 홍천군_2019,0.11168049201187494,A
997,강원특별자치도 화천군_2019,0.2125589724848964,B
998,강원특별자치도 횡성군_2019,0.15442887938148125,A
999,경기도_2019,1.6566344500901933,D
1000,경기도 가평군_2019,0.16236960879781975,B
1001,경기도 고양시_2019,1.7318781743006526,D
1002,경기도 과천시_2019,1.246853724441995,C
1003,경기도 광명시_2019,1.1962484185231892,C
1004,경기도 광주시_2019,1.6923513670266968,D
1005,경기도 구리시_2019,1.3824205128276175,D
1006,경기도 군포시_2019,1.6261634727673622,D
1007,경기도 김포시_2019,1.977163981051243,D
1008,경기도 남양주시_2019,1.5903693495883287,D
1009,경기도 동두천시_2019,0.3723764739038798,B
1010,경기도 부천시_2019,1.4006614608878083,D
1011,경기도 성남시_2019,1.3733091822493488,D
1012,경기도 수원시_2019,2.520678611070315,D
1013,경기도 시흥시_2019,3.5955748819218956,D
1014,경기도 안산시_2019,2.3074477509629068,D
1015,경기도 안성시_2019,0.6572515163952241,C
1016,경기도 안양시_2019,1.4356366311034505,D
1017,경기도 양주시_2019,1.115892285776265,C
1018,경기도 양평군_2019,0.29999637484196123,B
1019,경기도 여주시_2019,0.35307462238698695,B
1020,경기도 연천군_2019,0.04539772753655051,A
1021,경기도 오산시_2019,3.5563248501938256,D
1022,경기도 용인시_2019,1.8423639201073212,D
1023,경기도 의왕시_2019,1.6629101057863382,D
1024,경기도 의정부시_2019,1.205636292112451,C
1025,경기도 이천시_2019,1.2301179096652082,C
1026,경기도 파주시_2019,1.3089914387825061,C
1027,경기도 평택시_2019,1.7613954443035507,D
1028,경기도 포천시_2019,0.31628659990363006,B
1029,경기도 하남시_2019,2.0342265821127183,D
1030,경기도 화성시_2019,4.152073954486019,D
1031,경상남도_2019,0.6697103918785204,C
1032,경상남도 거제시_2019,2.1402993197789897,D
1033,경상남도 거창군_2019,0.18772666105386476,B
1034,경상남도 고성군_2019,0.0,A
1035,경상남도 김해시_2019,2.2613509064995,D
1036,경상남도 남해군_2019,0.10826745741883323,A
1037,경상남도 밀양시_2019,0.08972068571826661,A
1038,경상남도 사천시_2019,0.212426756169932,B
1039,경상남도 산청군_2019,0.0,A
1040,경상남도 양산시_2019,1.4254629406174584,D
1041,경상남도 의령군_2019,0.0,A
1042,경상남도 진주시_2019,0.7988839385109329,C
1043,경상남도 창녕군_2019,0.0033686237883817777,A
1044,경상남도 창원시_2019,1.0883632961019685,C
1045,경상남도 통영시_2019,0.3566142468533013,B
1046,경상남도 하동군_2019,0.0,A
1047,경상남도 함안군_2019,0.06151963193389112,A
1048,경상남도 함양군_2019,0.06986775658877406,A
1049,경상남도 합천군_2019,0.003575789235648427,A
1050,경상북도_2019,0.342663397576154,B
1051,경상북도 경산시_2019,0.8390586141487374,C
1052,경상북도 경주시_2019,0.29340108701954876,B
1053,경상북도 고령군_2019,0.0,A
1054,경상북도 구미시_2019,3.186939644922659,D
1055,경상북도 김천시_2019,0.3148524809595508,B
1056,경상북도 문경시_2019,0.22024358145992418,B
1057,경상북도 봉화군_2019,0.0,A
1058,경상북도 상주시_2019,0.1988342646294701,B
1059,경상북도 성주군_2019,0.0017198708318869466,A
1060,경상북도 안동시_2019,0.16801205412533088,B
1061,경상북도 영덕군_2019,0.0,A
1062,경상북도 영양군_2019,0.0,A
1063,경상북도 영주시_2019,0.06992303875459395,A
1064,경상북도 영천시_2019,0.23294784376093125,B
1065,경상북도 예천군_2019,0.439487692280797,B
1066,경상북도 울릉군_2019,0.038007829620179026,A
1067,경상북도 울진군_2019,0.0511287233948384,A
1068,경상북도 의성군_2019,0.08915577834715593,A
1069,경상북도 청도군_2019,0.11786407039603092,A
1070,경상북도 청송군_2019,0.0283429348935011,A
1071,경상북도 칠곡군_2019,0.7164908590997773,C
1072,경상북도 포항시_2019,0.6433364804849665,C
1073,광주광역시_2019,1.3519555735036821,D
1074,광주광역시 광산구_2019,3.409302216502185,D
1075,광주광역시 남구_2019,0.8696639400759698,C
1076,광주광역시 동구_2019,0.6309975018149118,C
1077,광주광역시 북구_2019,1.052344650166384,C
1078,광주광역시 서구_2019,1.3832420707181132,D
1079,대구광역시_2019,0.7993474952915096,C
1080,대구광역시 군위군_2019,0.11189238816247161,A
1081,대구광역시 남구_2019,0.29098817868377247,B
1082,대구광역시 달서구_2019,1.2224750973466771,C
1083,대구광역시 달성군_2019,1.6927076488014867,D
1084,대구광역시 동구_2019,0.40641764613706033,B
1085,대구광역시 북구_2019,1.1643434151569045,C
1086,대구광역시 서구_2019,0.0,A
1087,대구광역시 수성구_2019,1.0052819424114878,C
1088,대구광역시 중구_2019,0.39533987814190497,B
1089,대전광역시_2019,1.2592989718803196,C
1090,대전광역시 대덕구_2019,0.7000704961363975,C
1091,대전광역시 동구_2019,0.542666044616825,B
1092,대전광역시 서구_2019,1.8907545770272893,D
1093,대전광역시 유성구_2019,3.5308859471653546,D
1094,대전광역시 중구_2019,0.5133490391396522,B
1095,부산광역시_2019,0.5464478672542201,B
1096,부산광역시 강서구_2019,1.9247769005069264,D
1097,부산광역시 금정구_2019,0.3729384605454001,B
1098,부산광역시 기장군_2019,0.8900447550815876,C
1099,부산광역시 남구_2019,0.4318791046534385,B
1100,부산광역시 동구_2019,0.3655493182230848,B
1101,부산광역시 동래구_2019,0.8447299753837674,C
1102,부산광역시 부산진구_2019,0.5304123741199741,B
1103,부산광역시 북구_2019,0.6095344027780552,C
1104,부산광역시 사상구_2019,0.42306614155918887,B
1105,부산광역시 사하구_2019,0.4426798771523831,B
