,행정구역,교원_1인당_학생수_유치원,교원_1인당_학생수_초등학교,교원_1인당_학생수_중학교,교원_1인당_학생수_고등학교,유치원_학급당 학생 수 (명),초등학교_학급당 학생 수 (명),중학교_학급당 학생 수 (명),고등학교_학급당 학생 수 (명),학교교과 교습학원 (개),평생직업 교육학원 (개),사설학원당 학생수 (명),유치원생 수,초등학생 수,종합병원,병원,의원,치과병(의)원,한방병원,한의원,인구 천명당 의료기관병상수(개),총병상수 (개),하수도보급률,상수도보급률,출생아수,합계출산율,남녀성비,인구증가율,주민등록인구,가구수,일반공공행정예산비중,소멸위험지수,소멸위험등급
997,경상북도 영양군_2019,6,6,3,4,9,10,10,13,6,0,131,103,510,0,1,1,3,0,2,2.9,2.9,58.4,90.6,74,1.437,98.2,-2.07,16993,7609,16.7,0.0,A
998,경상북도 영덕군_2019,6,8,4,7,8,14,13,18,28,0,71,137,1139,0,1,17,9,0,8,7.5,7.5,75.6,94.0,180,1.488,90.8,-1.91,37361,17164,7.9,0.0,A
999,경상북도 청도군_2019,9,7,3,2,13,13,10,9,26,1,48,282,1123,0,3,18,10,0,12,34.5,34.5,56.3,80.8,134,1.009,96.4,-0.4,42910,18798,5.0,0.1178640703960309,A
1000,경상북도 고령군_2019,8,8,4,2,10,14,12,9,20,0,76,168,1127,0,1,12,8,0,10,8.9,8.9,62.4,97.3,116,1.037,104.6,-1.59,32373,13873,6.2,0.0,A
1001,경상북도 성주군_2019,7,6,4,9,11,11,13,21,26,0,70,188,1214,0,2,18,9,0,11,22.2,22.2,43.3,76.6,211,1.314,106.7,-1.32,44015,18299,5.9,0.0017198708318869,A
1002,경상북도 칠곡군_2019,10,12,10,9,16,19,22,23,170,3,63,1689,7082,0,3,45,23,0,18,15.6,15.6,77.0,94.2,662,0.964,109.1,-1.39,117047,47475,8.6,0.7164908590997773,C
1003,경상북도 예천군_2019,8,9,4,9,13,15,13,18,57,3,51,512,1870,0,1,21,13,1,13,13.0,13.0,60.1,89.0,337,1.541,96.3,3.44,55100,23543,4.4,0.439487692280797,B
1004,경상북도 봉화군_2019,6,5,4,9,8,10,14,18,12,0,172,178,956,0,1,8,4,0,7,7.9,7.9,61.5,68.8,141,1.48,100.9,-2.07,32150,14092,4.4,0.0,A
1005,경상북도 울진군_2019,8,8,7,8,12,14,18,19,48,2,74,252,1973,0,1,14,10,0,10,6.8,6.8,69.3,74.4,235,1.236,100.0,-1.41,49314,21632,4.4,0.0511287233948384,A
1006,경상북도 울릉군_2019,9,6,2,8,13,11,9,19,2,0,486,105,300,0,0,0,1,0,1,6.6,6.6,1.6,91.3,44,1.17,119.2,-2.29,9617,4146,9.0,0.038007829620179,A
1007,광주광역시 동구_2019,10,11,8,10,17,18,19,24,172,112,27,984,3227,2,7,111,56,6,31,60.9,6004.0,99.7,100.0,459,0.803,98.0,4.31,98585,45719,14.0,0.6309975018149118,C
1008,광주광역시 서구_2019,11,14,11,11,17,21,23,27,667,85,40,4486,17016,5,18,247,151,16,83,22.5,6771.0,99.8,100.0,1589,0.826,96.3,-1.05,300975,123669,6.5,1.3832420707181132,D
1009,광주광역시 남구_2019,12,15,9,11,19,22,22,27,530,43,37,3691,13419,3,16,132,104,17,45,30.6,6666.0,99.0,100.0,1120,0.861,92.9,0.84,218060,86624,5.2,0.8696639400759698,C
1010,광주광역시 북구_2019,11,13,10,11,17,21,22,27,785,138,43,6285,23940,6,24,211,159,27,79,25.3,10951.0,99.5,99.78,2538,0.922,98.6,-1.33,433533,180639,2.8,1.052344650166384,C
1011,광주광역시 광산구_2019,13,15,12,13,18,23,24,31,877,63,56,7806,31388,6,17,196,138,18,68,24.2,9814.0,97.8,99.97,2658,1.028,101.3,0.31,405315,159427,3.8,3.409302216502185,D
1012,대구광역시 중구_2019,12,13,9,11,18,22,22,27,139,173,42,799,4350,3,12,251,113,1,70,46.0,3559.0,100.0,100.0,483,0.886,93.4,-2.5,77421,34523,16.2,0.3953398781419049,B
1013,대구광역시 동구_2019,12,14,9,11,17,23,21,27,360,37,62,5143,17437,1,9,237,103,0,118,10.4,3602.0,99.0,99.8,2001,0.963,97.6,-1.64,345469,139879,4.0,0.4064176461370603,B
1014,대구광역시 서구_2019,11,11,8,9,19,20,21,20,120,25,74,1164,5879,1,8,119,53,0,70,21.2,3724.0,100.0,100.0,541,0.616,100.9,-4.84,175277,75067,15.9,0.0,A
1015,대구광역시 남구_2019,11,11,7,9,18,20,21,20,96,30,64,1433,4417,3,7,103,56,0,62,35.6,5278.0,100.0,100.0,569,0.663,93.0,-1.42,148113,68768,9.5,0.2909881786837724,B
1016,대구광역시 북구_2019,12,14,10,11,18,22,22,26,577,48,60,7257,22719,2,20,244,142,0,118,15.0,6556.0,99.8,100.0,2438,0.961,99.4,-0.38,437710,176876,4.5,1.1643434151569043,C
1017,대구광역시 수성구_2019,11,15,11,11,17,25,24,26,916,63,39,5499,23583,1,15,349,171,2,209,9.2,3952.0,99.6,100.0,1568,0.722,94.3,-0.94,428614,158648,12.3,1.0052819424114878,C
1018,대구광역시 달서구_2019,12,14,11,10,20,23,24,25,897,80,54,8828,31654,4,31,378,200,0,172,15.3,8703.0,100.0,100.0,2927,0.889,97.8,-0.53,568887,228034,4.7,1.2224750973466771,C
1019,대구광역시 달성군_2019,13,13,10,10,20,22,22,24,374,13,64,6062,16083,0,4,120,60,0,58,10.8,2758.0,91.1,100.0,2706,1.517,103.3,2.43,256540,98057,5.8,1.6927076488014867,D
1020,대전광역시 동구_2019,11,13,11,9,14,20,25,23,183,33,87,2080,11381,1,3,158,76,1,82,13.7,3103.0,99.23,99.99,1100,0.867,101.9,-0.76,226771,102600,5.2,0.542666044616825,B
1021,대전광역시 중구_2019,10,12,12,11,16,20,26,25,231,103,75,3312,12375,3,4,178,86,2,86,24.0,5765.0,99.43,100.0,1110,0.812,97.7,-1.61,240473,96758,3.9,0.5133490391396522,B
1022,대전광역시 서구_2019,11,15,12,10,17,22,26,24,739,129,63,7348,26760,3,26,439,227,4,194,15.5,7443.0,99.31,99.92,2803,0.839,96.9,-0.63,481222,198286,4.8,1.890754577027289,D
1023,대전광역시 유성구_2019,11,14,12,10,17,22,25,25,505,44,78,7042,23402,1,9,209,104,0,108,13.1,4592.0,92.74,99.81,2582,0.987,102.0,-0.13,349373,145746,6.0,3.530885947165354,D
1024,대전광역시 대덕구_2019,10,11,10,8,15,18,22,21,213,18,66,2350,8825,2,4,114,52,0,48,14.2,2514.0,99.56,99.98,815,0.849,103.5,-2.63,177031,72973,4.7,0.7000704961363975,C
1025,부산광역시 중구_2019,9,13,10,8,14,20,22,21,29,27,230,163,1315,1,1,69,39,1,25,40.2,1685.0,100.0,100.0,112,0.504,96.3,-1.78,41910,20483,10.9,0.1309826544476459,A
1026,부산광역시 서구_2019,11,13,11,10,22,20,25,23,113,4,61,910,3808,4,3,62,34,1,37,49.8,5392.0,100.0,100.0,386,0.689,94.6,-2.02,108229,47186,3.4,0.1448669646600221,A
1027,부산광역시 동구_2019,12,13,11,8,18,20,24,20,46,22,85,768,2481,3,5,77,36,1,44,33.4,2943.0,100.0,100.0,334,0.727,96.6,1.5,88165,38948,5.2,0.3655493182230848,B
1028,부산광역시 영도구_2019,10,11,8,8,15,18,22,20,74,2,79,800,3948,2,1,73,31,0,34,14.3,1668.0,100.0,100.0,346,0.639,97.5,-2.74,116711,50231,3.2,0.0,A
1029,부산광역시 부산진구_2019,12,14,11,8,21,21,24,19,385,199,56,4750,15421,4,19,430,174,1,157,19.9,7139.0,100.0,100.0,1695,0.712,94.0,-1.17,357880,153322,5.5,0.5304123741199741,B
1030,부산광역시 동래구_2019,11,16,13,11,19,23,26,26,520,58,42,3410,12889,3,16,182,134,0,117,22.7,6157.0,100.0,100.0,1291,0.819,95.2,1.78,271247,103600,6.3,0.8447299753837674,C
1031,부산광역시 남구_2019,12,15,12,9,18,23,25,22,302,51,66,3100,12911,1,5,154,99,0,85,12.2,3361.0,100.0,100.0,1203,0.77,96.1,-1.83,274480,113506,3.4,0.4318791046534385,B
1032,부산광역시 북구_2019,12,14,11,10,18,21,24,24,370,34,62,4051,13103,2,10,166,91,0,77,15.9,4618.0,100.0,100.0,1468,0.852,98.2,-1.96,291132,113002,5.9,0.6095344027780552,C
1033,부산광역시 해운대구_2019,11,16,12,11,19,23,25,27,660,31,52,4462,20100,2,14,322,164,1,133,15.4,6270.0,100.0,100.0,1948,0.811,93.3,-0.79,406102,157561,3.3,0.7700732544261769,C
1034,부산광역시 사하구_2019,10,15,11,10,17,22,24,25,384,35,52,3594,14643,0,18,184,102,2,85,22.4,7182.0,100.0,100.0,1526,0.816,99.5,-2.05,321004,130005,8.9,0.4426798771523831,B
1035,부산광역시 금정구_2019,11,15,12,9,20,22,24,23,337,57,48,2630,9904,1,10,146,95,2,80,25.2,6019.0,100.0,100.0,1000,0.761,96.0,-1.56,239062,103039,2.8,0.3729384605454001,B
1036,부산광역시 강서구_2019,14,16,11,9,20,24,24,24,243,8,54,3617,9321,0,4,43,27,0,19,3.0,386.0,94.4,100.0,1449,1.442,107.0,5.06,129566,48509,6.6,1.9247769005069264,D
1037,부산광역시 연제구_2019,12,16,11,9,22,23,23,24,263,39,52,1810,9672,1,10,153,91,1,80,22.9,4800.0,100.0,100.0,1214,0.909,93.6,0.77,209395,83732,5.4,0.7066418696492477,C
1038,부산광역시 수영구_2019,11,16,12,10,19,21,24,25,243,26,37,2018,6128,2,8,124,79,0,82,23.3,4100.0,100.0,100.0,854,0.711,90.3,-0.08,176148,74773,8.7,0.5348648568395047,B
1039,부산광역시 사상구_2019,10,14,10,10,18,20,23,23,146,31,82,2875,8359,2,8,111,59,0,42,29.2,6374.0,100.0,100.0,1015,0.797,102.3,-2.41,218094,91625,3.8,0.4230661415591888,B
1040,부산광역시 기장군_2019,12,16,13,12,18,24,26,28,249,12,74,3282,11586,1,5,82,41,0,33,10.7,1768.0,91.8,100.0,1208,1.151,98.1,-0.13,164716,62769,6.0,0.8900447550815876,C
1041,서울특별시 종로구_2019,11,12,9,9,18,19,22,23,90,169,79,1217,5463,4,2,189,162,0,130,22.2,3364.0,100.0,100.0,673,0.648,95.1,-0.71,151290,67650,10.9,0.6951811289987067,C
1042,서울특별시 중구_2019,11,12,7,9,15,21,16,23,56,62,125,1122,5181,2,4,233,213,1,94,10.7,1349.0,100.0,100.0,783,0.78,96.3,0.63,126171,59440,6.5,0.7567240258278252,C
1043,서울특별시 용산구_2019,12,12,10,11,21,20,22,25,126,29,82,1407,7273,1,2,133,106,0,62,4.0,920.0,100.0,100.0,1314,0.713,93.3,0.04,228670,99777,6.7,0.9295232156303788,C
1044,서울특별시 성동구_2019,12,12,10,8,19,20,22,20,251,42,73,2264,11789,1,6,213,128,0,93,6.5,1941.0,100.0,100.0,2191,0.855,95.9,-2.36,300889,127557,6.8,1.1281973495162525,C
1045,서울특별시 광진구_2019,11,14,12,10,20,23,24,24,352,54,64,2753,14977,2,5,268,156,0,118,7.7,2699.0,100.0,100.0,1957,0.652,94.0,-1.1,351350,158673,10.3,1.618611298624102,D
1046,서울특별시 동대문구_2019,11,14,10,8,18,22,21,19,312,56,58,3065,13684,4,14,260,161,1,157,16.2,5617.0,100.0,100.0,1884,0.765,98.9,-0.36,346194,157662,6.7,0.8034030965796368,C
1047,서울특별시 중랑구_2019,11,14,11,10,18,21,23,23,255,21,90,2947,15176,3,12,237,148,0,108,7.6,3018.0,100.0,100.0,2244,0.777,98.5,-1.5,397015,163422,5.6,0.7313669142109026,C
1048,서울특별시 성북구_2019,11,15,12,10,18,23,25,27,421,29,67,4535,21051,1,6,250,150,0,113,7.9,3499.0,100.0,100.0,2147,0.707,94.0,1.58,442650,182594,6.9,1.1301955738775362,C
1049,서울특별시 강북구_2019,11,14,12,9,14,22,24,22,188,21,84,1376,10392,1,8,225,125,0,96,7.1,2233.0,100.0,100.0,1227,0.617,95.3,-1.62,313954,130161,7.8,0.4592668669993885,B
1050,서울특별시 도봉구_2019,11,15,11,9,19,22,21,21,303,14,80,2419,15561,1,8,162,104,2,85,7.9,2648.0,100.0,100.0,1483,0.697,95.7,-1.76,333362,127843,9.9,0.5560175837154903,B
1051,서울특별시 노원구_2019,12,15,12,10,17,22,23,23,691,49,62,6203,26994,3,7,350,198,2,159,6.5,3489.0,100.0,100.0,2604,0.776,93.8,-1.98,532905,202930,6.1,0.9003103237245256,C
1052,서울특별시 은평구_2019,12,15,12,10,16,22,24,23,485,40,61,3624,21613,2,10,320,176,2,145,7.8,3736.0,100.0,100.0,2407,0.697,93.2,-0.64,480032,186841,4.5,0.8478538782808177,C
1053,서울특별시 서대문구_2019,11,14,11,10,19,22,23,25,287,59,59,2439,12993,2,5,208,127,1,89,12.1,3742.0,100.0,100.0,1521,0.685,92.5,0.03,309397,134437,6.4,0.9130896854706732,C
1054,서울특별시 마포구_2019,12,14,11,10,19,22,24,25,497,186,42,2609,15272,0,2,370,203,1,150,2.1,779.0,100.0,100.0,2334,0.681,89.7,-0.11,374035,162161,4.2,1.665083014040562,D
1055,서울특별시 양천구_2019,11,15,12,11,19,23,25,25,1000,37,41,4469,24414,3,5,279,181,3,150,5.7,2622.0,100.0,100.0,2222,0.742,96.7,-1.25,458165,165106,4.9,1.3639938320208569,D
1056,서울특별시 강서구_2019,12,15,10,9,18,22,22,21,649,44,56,5683,27134,4,17,392,222,4,191,6.7,3976.0,100.0,100.0,3841,0.76,93.9,-0.88,591796,243220,4.5,1.3489189042937455,D
1057,서울특별시 구로구_2019,11,14,12,11,19,21,23,26,352,54,84,3135,18674,2,8,259,167,2,110,11.5,4675.0,100.0,100.0,2460,0.794,97.7,0.2,406664,178837,6.8,1.0054825274824108,C
1058,서울특별시 금천구_2019,11,12,10,9,15,19,21,22,183,41,68,1610,8880,1,6,158,106,3,78,9.3,2161.0,99.0,100.0,1154,0.709,103.1,-0.87,232810,111250,6.5,0.8546329759452578,C
1059,서울특별시 영등포구_2019,12,13,11,9,19,20,22,22,300,146,79,3377,13891,7,8,336,235,2,148,15.2,5601.0,100.0,100.0,2633,0.829,98.5,-0.65,367678,169700,5.9,1.138388582489886,C
1060,서울특별시 동작구_2019,12,15,11,10,19,23,23,24,351,114,68,3113,16257,2,5,259,174,1,132,6.9,2747.0,100.0,100.0,2227,0.697,94.1,-0.12,395963,172323,9.0,1.1293472899455044,C
1061,서울특별시 관악구_2019,12,13,11,9,16,21,23,22,361,82,64,3252,15246,1,10,318,204,2,152,4.7,2353.0,100.0,100.0,2245,0.536,100.8,-0.52,500094,253139,5.5,1.3568064424627684,D
1062,서울특별시 서초구_2019,11,16,12,11,18,25,26,26,853,266,43,2655,23064,1,12,626,318,6,252,8.4,3613.0,100.0,100.0,2512,0.715,91.7,-0.7,430826,157635,6.9,1.7373586634767852,D
1063,서울특별시 강남구_2019,11,15,12,10,19,25,25,23,1779,500,22,3641,25484,4,33,1636,580,11,365,16.0,8700.0,100.0,100.0,2749,0.612,91.7,0.5,545169,209768,9.1,2.0032610126035806,D
1064,서울특별시 송파구_2019,11,14,12,9,20,22,24,22,1028,87,50,5348,32208,2,16,558,322,4,250,9.9,6687.0,100.0,100.0,4424,0.77,93.8,1.37,675961,256160,8.5,1.9116124749129624,D
1065,서울특별시 강동구_2019,13,14,11,9,19,22,23,20,630,42,44,3746,19622,3,15,352,220,5,185,13.5,5890.0,100.0,100.0,2437,0.758,97.6,1.96,436067,165671,14.9,1.3299084931303469,D
1066,울산광역시 중구_2019,14,16,11,10,16,23,25,24,410,43,50,2938,12405,2,10,108,67,0,48,11.0,2452.0,99.8,100.0,1170,0.894,103.2,-3.62,223581,87819,5.0,0.727496058668147,C
1067,울산광역시 남구_2019,14,15,11,10,20,23,25,24,943,102,33,4250,16416,3,20,271,181,2,115,18.2,5907.0,99.9,100.0,1860,0.934,104.0,-2.04,323819,130986,6.1,1.7289033096868716,D
1068,울산광역시 동구_2019,15,16,11,9,19,23,24,24,265,11,59,2312,10508,1,1,84,46,0,36,12.7,2032.0,99.9,99.9,1091,1.076,109.3,-2.79,159656,61905,3.5,1.302096512305147,C
1069,울산광역시 북구_2019,16,15,11,10,19,22,24,24,356,21,73,4678,15535,1,3,67,49,1,31,6.8,1491.0,99.1,99.9,1970,1.374,107.0,5.49,217796,77537,5.0,4.69280168981506,D
1070,울산광역시 울주군_2019,12,15,11,12,15,21,24,28,377,12,61,3088,13648,1,8,72,45,0,44,15.2,3402.0,96.2,93.2,1448,1.226,106.6,0.61,223167,87484,4.4,1.0984904758415597,C
1071,인천광역시 강화군_2019,9,14,11,6,10,21,23,19,124,12,96,460,8201,1,2,20,14,1,16,14.1,977.0,34.2,77.2,299,1.251,100.4,0.45,69178,27377,6.4,0.1873546070914423,B
1072,인천광역시 옹진군_2019,11,14,8,3,9,20,18,11,39,4,111,117,3770,0,1,1,1,0,0,3.6,74.0,45.1,35.4,99,1.293,131.4,-2.05,20566,8981,10.4,0.0,A
1073,인천광역시 중구_2019,13,16,12,8,18,23,25,21,327,55,82,2195,18165,2,2,57,36,1,16,15.9,2145.0,88.4,99.5,856,0.993,107.7,10.17,135135,57204,12.2,1.6360073242655218,D
1074,인천광역시 동구_2019,12,16,13,8,16,24,27,21,663,25,53,966,23208,2,0,40,0,0,18,12.4,799.0,98.3,100.0,344,0.995,102.0,-2.68,64427,25539,28.2,0.1158044307407133,A
1075,인천광역시 미추홀구_2019,12,16,13,10,18,24,26,23,685,76,69,4036,30078,2,13,203,125,5,91,14.9,6093.0,100.0,100.0,2359,0.878,101.7,-1.64,408862,170328,6.2,0.6935559598325293,C
1076,인천광역시 연수구_2019,13,15,12,11,19,22,24,26,558,91,77,5424,25048,1,4,174,103,1,74,5.2,1907.0,99.6,100.0,2517,1.013,99.0,6.26,366550,136244,10.5,3.4603598168834786,D
1077,인천광역시 남동구_2019,14,15,11,11,18,22,23,25,350,25,81,9055,15339,1,15,358,190,6,144,13.9,7411.0,99.2,100.0,3333,0.915,99.0,-0.83,532704,208136,6.4,1.4890328380815314,D
1078,인천광역시 부평구_2019,12,17,14,9,17,23,28,22,787,29,71,5565,33997,3,10,309,174,8,124,9.9,5084.0,100.0,100.0,2977,0.839,98.1,-2.23,511577,202092,4.9,1.0753793015841822,C
1079,인천광역시 계양구_2019,12,8,8,10,17,14,19,24,48,2,197,2975,2431,2,8,160,105,4,71,13.0,3937.0,99.3,100.0,1654,0.829,99.8,-2.88,303471,114163,4.2,1.5255810372079217,D
1080,인천광역시 서구_2019,15,7,5,11,18,11,11,26,4,0,2325,8580,616,5,11,242,150,5,99,10.6,5749.0,99.1,100.0,4084,1.077,102.0,1.11,544556,200391,7.0,2.761066123532041,D
1081,전라남도 목포시_2019,10,16,11,10,15,24,26,23,441,44,48,3503,15912,5,15,135,65,9,47,31.3,7192.0,98.0,99.8,1208,0.948,99.4,-0.95,229861,93916,3.8,0.7680473021098837,C
1082,전라남도 여수시_2019,8,13,10,10,13,20,24,25,486,37,49,3079,14847,3,7,152,81,2,56,18.3,5186.0,84.2,93.1,1572,1.108,103.5,-0.14,282786,110825,5.8,0.4955419657527303,B
1083,전라남도 순천시_2019,9,15,11,10,15,23,26,24,485,57,56,3676,16890,5,17,133,90,5,53,21.1,5893.0,96.0,96.5,1792,1.16,99.3,0.12,279598,107128,8.9,0.90924971379576,C
1084,전라남도 나주시_2019,7,12,7,8,15,19,18,20,147,14,56,1554,6027,1,4,62,34,3,25,37.0,4240.0,72.1,82.8,820,1.25,101.2,0.69,114664,47649,3.3,0.3665853237114401,B
1085,전라남도 광양시_2019,9,14,11,10,12,21,25,25,241,15,65,1371,9439,1,4,61,40,1,25,10.0,1561.0,93.5,87.8,1111,1.272,107.9,0.17,156750,56685,5.1,1.3475129459080912,D
1086,전라남도 담양군_2019,5,7,6,9,12,12,18,21,12,1,205,321,1466,0,2,22,12,1,11,35.0,1627.0,73.4,78.9,238,1.268,104.0,-0.87,46535,17974,4.9,0.0922123474013225,A
1087,전라남도 곡성군_2019,4,7,7,8,8,12,21,21,23,2,75,134,920,0,1,13,8,0,5,12.8,370.0,80.6,81.3,88,1.0,95.5,-2.46,28887,12779,5.2,0.0,A
1088,전라남도 구례군_2019,5,6,6,9,9,11,17,22,21,0,82,151,956,0,1,10,5,0,7,23.9,635.0,89.3,72.2,105,1.136,94.8,-2.07,26563,10873,8.5,0.0,A
1089,전라남도 고흥군_2019,4,7,5,8,8,12,15,22,44,2,82,264,1927,1,2,32,12,0,17,21.1,1369.0,57.3,76.7,252,1.438,94.0,-1.18,64913,29298,10.9,0.0128663809440979,A
1090,전라남도 보성군_2019,4,6,5,7,7,10,15,18,26,1,80,180,1326,0,2,24,9,0,10,31.9,1321.0,58.1,59.3,154,1.159,93.9,-3.2,41420,17839,4.5,0.0,A
1091,전라남도 화순군_2019,6,10,7,11,11,16,19,26,80,3,63,429,2877,1,3,31,16,1,11,68.5,4298.0,83.2,88.1,281,1.107,98.1,-1.83,62737,25005,6.4,0.0470847653476217,A
1092,전라남도 장흥군_2019,6,7,6,8,11,12,17,20,25,1,109,312,1454,1,1,22,8,1,10,14.2,546.0,59.5,86.4,205,1.51,94.0,-1.9,38563,16497,11.4,0.0,A
1093,전라남도 강진군_2019,3,7,5,7,6,11,15,22,28,0,90,114,1341,0,2,20,6,0,7,12.6,443.0,64.7,65.7,189,1.429,92.4,-2.34,35286,15059,12.1,0.0,A
1094,전라남도 해남군_2019,6,8,7,7,11,14,20,22,58,6,79,485,2793,2,2,36,16,0,10,22.2,1559.0,47.5,75.8,490,1.893,97.0,-2.01,70354,28928,5.1,0.0,A
1095,전라남도 영암군_2019,6,9,6,8,11,15,17,20,44,1,97,439,2499,0,2,23,13,0,14,17.8,972.0,73.1,86.6,342,1.542,105.5,0.69,54593,24425,5.0,0.1663383508291569,B
1096,전라남도 무안군_2019,7,12,10,8,12,19,24,22,162,10,44,717,4745,1,2,43,19,2,16,16.1,1307.0,66.3,98.7,414,1.038,100.5,-1.03,81105,32529,20.6,0.3083827937733502,B
1097,전라남도 함평군_2019,3,6,5,8,6,11,15,21,14,2,143,93,1002,0,1,15,9,0,7,23.6,774.0,68.9,90.7,123,1.181,99.7,-1.58,32861,13641,4.1,0.0,A
1098,전라남도 영광군_2019,6,10,7,8,11,15,18,23,64,3,55,374,2296,2,0,34,15,0,13,22.6,1218.0,62.0,94.0,570,2.538,99.3,-0.44,53852,21668,5.8,0.0949576612685234,A
1099,전라남도 장성군_2019,6,8,7,8,11,14,20,23,37,1,82,489,1907,0,2,19,9,0,10,15.0,686.0,62.4,92.6,267,1.429,105.6,-0.14,45739,17365,3.8,0.1441221692382352,A
1100,전라남도 완도군_2019,7,8,6,6,13,13,16,18,31,2,124,565,2127,0,1,25,10,0,9,2.4,122.0,57.7,96.4,282,1.567,100.9,-1.11,50689,21536,10.4,0.0,A
1101,전라남도 진도군_2019,7,7,3,3,12,11,11,13,24,0,58,253,1196,0,2,16,7,0,7,6.5,201.0,66.3,99.0,160,1.529,96.6,-1.22,30715,13597,22.6,0.0,A
1102,전라남도 신안군_2019,4,4,3,5,8,7,9,15,8,0,210,179,1005,0,2,12,5,0,5,8.0,324.0,37.8,89.9,169,1.437,113.4,-2.22,40274,16749,4.9,0.0,A
1103,전북특별자치도 전주시_2019,12,15,12,12,14,24,27,28,3501,364,22,9293,39670,5,33,479,272,21,199,26.4,17283.0,99.0,99.9,3502,0.883,97.0,0.61,654394,264980,7.1,1.2211936707157574,C
1104,전북특별자치도 군산시_2019,10,13,12,13,15,21,26,28,3501,364,8,3676,15877,2,6,159,76,2,72,16.7,4508.0,91.0,99.0,1357,0.971,102.0,-0.76,270131,111064,6.0,0.5234822761202595,B
1105,전북특별자치도 익산시_2019,8,12,11,11,11,19,24,25,3501,364,8,3708,15461,2,7,174,78,5,94,19.0,5458.0,92.0,99.4,1341,0.908,99.3,-2.15,287771,120166,5.8,0.3646089349520187,B
1106,전북특별자치도 정읍시_2019,7,9,8,8,12,15,20,22,3501,364,3,1089,5195,1,3,77,34,1,31,20.1,2218.0,81.0,98.8,463,1.063,98.1,-1.19,110541,46260,3.4,0.0895299289068306,A
1107,전북특별자치도 남원시_2019,4,9,8,9,9,15,20,21,3501,364,2,435,3870,1,1,57,21,0,20,21.6,1762.0,81.0,92.9,427,1.324,96.0,-1.32,81441,33610,4.6,0.0863313770823176,A
1108,전북특별자치도 김제시_2019,6,7,8,7,11,12,20,17,3501,364,1,811,3644,0,8,52,19,1,20,39.9,3348.0,65.0,100.0,297,0.923,98.5,-1.61,83895,35023,8.7,0.0146192053121723,A
1109,전북특별자치도 완주군_2019,7,9,9,9,13,16,20,19,3501,364,2,1370,4981,0,2,50,24,0,18,21.9,2016.0,87.0,83.1,474,1.04,105.3,-2.03,92220,38453,5.5,0.1039961057883579,A
1110,전북특별자치도 진안군_2019,4,5,3,5,8,9,10,15,3501,364,0,159,877,0,2,11,4,0,5,10.9,279.0,79.0,85.1,151,1.685,101.8,-0.92,25697,10460,4.8,0.0351966220867514,A
1111,전북특별자치도 무주군_2019,5,8,6,6,11,13,15,16,3501,364,0,190,1018,0,0,12,5,0,8,2.4,58.0,79.0,82.6,73,0.888,99.0,-1.17,24303,10366,5.3,0.0581716773166368,A
1112,전북특별자치도 장수군_2019,4,7,4,5,10,13,13,13,3501,364,0,158,989,0,0,9,5,0,4,1.7,38.0,83.0,86.3,96,1.204,99.0,-3.32,22441,9371,14.6,0.0,A
1113,전북특별자치도 임실군_2019,4,5,3,7,9,9,11,22,3501,364,0,177,1004,0,1,16,6,0,8,9.0,261.0,63.0,88.7,151,1.416,102.9,-3.94,28902,12093,5.1,0.0,A
1114,전북특별자치도 순창군_2019,6,5,6,7,9,9,16,19,3501,364,0,202,1102,0,1,17,6,0,6,23.3,662.0,59.0,81.6,181,1.639,94.1,-2.66,28382,11586,10.8,0.0,A
1115,전북특별자치도 고창군_2019,6,6,7,8,10,12,17,17,3501,364,1,336,2123,1,1,31,13,0,11,19.4,1075.0,73.0,99.6,232,1.226,97.6,-2.67,55504,23874,4.0,0.0,A
1116,전북특별자치도 부안군_2019,5,6,6,7,10,11,15,17,3501,364,1,421,1920,1,5,26,15,0,17,19.3,1027.0,81.0,99.8,226,1.211,98.7,-1.79,53295,22280,4.8,0.0,A
1117,제주특별자치도 제주시_2019,15,15,12,12,22,23,26,29,807,46,60,5002,31399,5,4,353,163,0,139,8.9,4363.0,93.1,100.0,3419,1.15,100.7,0.83,489405,189701,7.952190124116484,1.237558283316197,C
1118,제주특별자치도 서귀포시_2019,14,8,10,9,17,13,24,24,166,7,79,1179,6669,1,3,103,54,0,48,2.7,491.0,93.4,100.0,1081,1.13,102.3,0.24,181584,71461,3.347809875883516,0.508148865816631,B
1119,충청남도 천안시_2019,12,16,13,12,18,24,28,29,1136,81,61,10542,42059,4,20,335,191,6,170,14.5,9490.0,96.62,99.1,4834,1.017,104.0,0.96,652258,273053,5.7,2.564292361256537,D
1120,충청남도 공주시_2019,9,9,8,10,14,16,21,24,121,11,65,1173,4460,1,1,66,26,1,32,25.0,2658.0,73.78,96.7,548,1.187,100.4,-0.96,106474,45543,11.7,0.1659589996519033,B
1121,충청남도 보령시_2019,8,9,9,10,15,15,22,23,120,8,65,1003,4621,1,3,56,23,0,29,10.6,1070.0,75.06,98.4,461,1.099,102.4,-0.69,101114,42160,12.1,0.1608952716335795,B
1122,충청남도 아산시_2019,11,16,12,12,17,23,26,28,382,21,93,5472,22801,1,8,132,83,1,63,11.8,3705.0,85.6,99.8,2362,1.154,107.2,0.86,314395,131316,8.7,1.370217416173929,D
1123,충청남도 서산시_2019,12,14,10,11,15,21,25,26,212,21,77,1974,10488,2,0,79,48,0,35,6.1,1068.0,78.33,98.3,1193,1.314,107.1,0.3,174690,72030,7.8,0.5500896194899084,B
